step,ram_gb,hmin,ndof,elapsed_seconds,ms_error
354,17.872753143310547,0.396857824600458,5896000,49670.90417933464,0.0002236892125580801
355,17.66130828857422,0.396857824600458,5896000,49762.70272111893,0.00020191997315342772
356,17.852161407470703,0.396857824600458,5896000,49854.30161547661,0.0002951529616144935
357,17.697734832763672,0.396857824600458,5896000,49946.75013804436,0.00021560191203992356
358,17.863712310791016,0.396857824600458,5896000,50038.112194776535,0.00018378726862422536
359,17.82030487060547,0.396857824600458,5896000,50128.551124572754,0.00015727743473879733
360,17.833988189697266,0.396857824600458,5896000,50221.3015525341,0.00014455644459535527
361,17.715572357177734,0.396857824600458,5896000,50311.7079372406,0.00015747947346889877
362,17.913227081298828,0.396857824600458,5896000,50401.209332466125,0.00013275432216913635
363,17.955829620361328,0.396857824600458,5896204,50568.11085629463,0.0002972581437283561
364,18.01361846923828,0.396857824600458,5896408,50736.28806972504,0.0002666437989877741
365,17.92053985595703,0.396857824600458,5896684,50903.10590481758,0.0002571881015067645
366,17.859142303466797,0.396857824600458,5896684,50993.138286590576,0.00017951777564707928
367,17.857261657714844,0.396857824600458,5896684,51083.16508746147,0.00016158802138365754
368,17.876625061035156,0.396857824600458,5896684,51173.5071182251,0.0001344414472183284
369,17.865577697753906,0.396857824600458,5896760,51340.51283478737,0.0001434179860644564
370,17.98729705810547,0.396857824600458,5896760,51431.51325917244,0.00011477608862644237
371,17.830528259277344,0.396857824600458,5896760,51521.73580574989,5.2148367445952635e-05
